,path,approach,replication_group,source,target,dataset,backbone,adaption_mode,test/target/score/dataloader_idx_1,test/source/score/dataloader_idx_0,test/source/rmse/dataloader_idx_0,test/target/rmse/dataloader_idx_1,validation,epoch_time
2432,rul-adapt/benchmark/mepaery0,DannApproach,17150695-72bf-4c59-8164-bd5879bcf9ca,1,4,cmapss,cnn,transductive,96162.9921875,2218.4873046875,23.173770904541016,43.921173095703125,40.42108917236328,1.765612844210952
2433,rul-adapt/benchmark/pkbf8wes,DannApproach,10dffdad-6f01-4462-bc18-60e7504ec39b,4,2,cmapss,cnn,transductive,50263.05078125,7944.662109375,28.545759201049805,33.04969787597656,31.02082061767578,4.809921344121297
2434,rul-adapt/benchmark/1mtoxux4,DannApproach,eb9dca46-6b2a-42b3-96c7-02e93eee76c1,4,3,cmapss,cnn,transductive,8764.7705078125,89809.125,43.19422912597656,31.99077415466309,25.965402603149418,4.718681120103406
2435,rul-adapt/benchmark/9uphspfp,DannApproach,461497b6-a351-4ea2-a23c-13dc49bf4a1f,4,1,cmapss,cnn,transductive,4886.822265625,92084.515625,43.07180404663086,25.59412002563477,23.87773704528809,4.664117367036881
2436,rul-adapt/benchmark/ea3xze4n,DannApproach,17150695-72bf-4c59-8164-bd5879bcf9ca,1,4,cmapss,cnn,transductive,116143.703125,2503.216064453125,22.984270095825195,44.16867446899414,41.65237808227539,1.7557066839132736
2437,rul-adapt/benchmark/m4boixse,ConditionalMmdApproach,ee1edd5d-0c44-4e73-8e09-4f7033c959fe,4,1,cmapss,lstm,transductive,14872.8291015625,25204.87109375,32.760902404785156,26.833038330078125,23.945785522460938,12.79856974650652
2438,rul-adapt/benchmark/es0ag1u5,DannApproach,eb9dca46-6b2a-42b3-96c7-02e93eee76c1,4,3,cmapss,cnn,transductive,11241.61328125,99062.1328125,43.3345947265625,33.28509521484375,27.385114669799805,4.696554318070412
2439,rul-adapt/benchmark/difsit4a,DannApproach,461497b6-a351-4ea2-a23c-13dc49bf4a1f,4,1,cmapss,cnn,transductive,2447.60009765625,84071.6953125,42.85083770751953,23.872953414916992,24.49070167541504,4.658008352915446
2440,rul-adapt/benchmark/qc03s1jc,DannApproach,17150695-72bf-4c59-8164-bd5879bcf9ca,1,4,cmapss,cnn,transductive,153099.09375,2057.410400390625,22.874114990234375,44.633567810058594,40.99320983886719,1.755238880876635
2441,rul-adapt/benchmark/4zvggieo,DannApproach,17150695-72bf-4c59-8164-bd5879bcf9ca,1,4,cmapss,cnn,transductive,107407.390625,2349.847900390625,22.812246322631836,43.887657165527344,39.699344635009766,1.7640925884246825
2442,rul-adapt/benchmark/pj6w0jfi,DannApproach,eb9dca46-6b2a-42b3-96c7-02e93eee76c1,4,3,cmapss,cnn,transductive,9265.701171875,95325.5859375,43.4914665222168,32.14555740356445,27.38001251220703,4.6729723831702925
2443,rul-adapt/benchmark/udxrp93v,DannApproach,461497b6-a351-4ea2-a23c-13dc49bf4a1f,4,1,cmapss,cnn,transductive,3072.460205078125,102266.015625,43.69622802734375,25.208354949951172,24.342449188232425,4.639405425389608
2444,rul-adapt/benchmark/n4vkla2w,ConditionalMmdApproach,ead5723e-5846-483e-a6fb-5caa96f5996c,2,4,cmapss,lstm,transductive,13103.091796875,2250.062255859375,17.527982711791992,33.634483337402344,33.18709182739258,11.42703154622292
2445,rul-adapt/benchmark/3mn2lhf3,DannApproach,10dffdad-6f01-4462-bc18-60e7504ec39b,4,2,cmapss,cnn,transductive,55754.609375,8214.00390625,28.681886672973633,33.58776092529297,31.382896423339844,4.767976984833226
2446,rul-adapt/benchmark/6oj6vdam,DannApproach,eb9dca46-6b2a-42b3-96c7-02e93eee76c1,4,3,cmapss,cnn,transductive,12031.453125,94180.28125,43.39402770996094,33.7537956237793,27.953203201293945,4.6675666070753525
2447,rul-adapt/benchmark/ghewk1tx,DannApproach,461497b6-a351-4ea2-a23c-13dc49bf4a1f,4,1,cmapss,cnn,transductive,6611.58349609375,91712.3984375,43.0838508605957,26.308629989624023,24.06566619873047,4.6409802277882894
2448,rul-adapt/benchmark/u5326sx6,DannApproach,17150695-72bf-4c59-8164-bd5879bcf9ca,1,4,cmapss,cnn,transductive,54614.73046875,2140.65283203125,22.2314510345459,42.808345794677734,41.11035919189453,1.754663464602302
2449,rul-adapt/benchmark/zu5v19ld,ConditionalMmdApproach,ec3b9bc5-3979-4ddd-a9d1-241494c95ef8,4,3,cmapss,lstm,transductive,74808.78125,44995.28125,37.35468292236328,42.63517379760742,38.38480758666992,12.206016710069445
2450,rul-adapt/benchmark/yqn8f9ya,ConditionalMmdApproach,ac106f03-1c0b-439c-adde-4c0856ea4058,1,4,cmapss,lstm,transductive,17109.69140625,2026.08984375,32.07105255126953,43.63022994995117,46.97522735595703,4.624486664067144
2451,rul-adapt/benchmark/wihccori,ConditionalMmdApproach,ee1edd5d-0c44-4e73-8e09-4f7033c959fe,4,1,cmapss,lstm,transductive,3097.6240234375,24921.775390625,29.8046817779541,25.61873435974121,27.391695022583008,13.012256607864842
2452,rul-adapt/benchmark/uxiwfnfw,ConsistencyApproach,5008ffc6-f6a7-4a20-8047-c156afc24e03,1,2,cmapss,cnn,complete,381758.09375,420.7937316894531,14.636042594909668,44.872337341308594,47.38655090332031,1.5655592591015262
2453,rul-adapt/benchmark/5ejedlkk,ConsistencyApproach,5008ffc6-f6a7-4a20-8047-c156afc24e03,1,2,cmapss,cnn,complete,493095.1875,315.11505126953125,13.361780166625977,48.67951202392578,50.38508605957031,1.5819991997310094
2454,rul-adapt/benchmark/gkgat8mo,ConditionalMmdApproach,ac106f03-1c0b-439c-adde-4c0856ea4058,1,4,cmapss,lstm,transductive,96728.875,477.1856384277344,17.897844314575195,46.43610763549805,47.42374801635742,4.519799550374349
2455,rul-adapt/benchmark/8b2wsnbm,ConsistencyApproach,33a246aa-86b0-449d-84b2-611027201680,2,4,cmapss,cnn,complete,38950.609375,3767.55078125,21.25269889831543,36.71040344238281,35.688011169433594,4.269454501924061
2456,rul-adapt/benchmark/1eriuz2w,ConsistencyApproach,5008ffc6-f6a7-4a20-8047-c156afc24e03,1,2,cmapss,cnn,complete,2902183.5,358.4345703125,13.623783111572266,52.41582107543945,48.91945266723633,1.7641124228636424
2457,rul-adapt/benchmark/pz164ae8,ConditionalMmdApproach,ec3b9bc5-3979-4ddd-a9d1-241494c95ef8,4,3,cmapss,lstm,transductive,229988.21875,17674.43359375,29.44495010375977,47.51949691772461,38.28296661376953,12.781981727351313
2458,rul-adapt/benchmark/t4hcn36h,ConsistencyApproach,ea48050e-7f64-496f-b904-06dfca3e8519,3,4,cmapss,cnn,complete,1438188.5,515.121337890625,13.85750675201416,48.02151870727539,46.752227783203125,2.2314593402706846
2459,rul-adapt/benchmark/dij734iy,ConditionalMmdApproach,ac106f03-1c0b-439c-adde-4c0856ea4058,1,4,cmapss,lstm,transductive,104365.8203125,1490.57958984375,19.032506942749023,45.8676643371582,47.58906173706055,4.551712341308594
2460,rul-adapt/benchmark/g1trc1l2,ConsistencyApproach,5008ffc6-f6a7-4a20-8047-c156afc24e03,1,2,cmapss,cnn,complete,43778008.0,355.8837890625,13.985920906066896,53.49180221557617,53.121063232421875,1.7574884057044984
2461,rul-adapt/benchmark/musyoirr,ConsistencyApproach,33a246aa-86b0-449d-84b2-611027201680,2,4,cmapss,cnn,complete,41502.77734375,2332.07177734375,18.43609046936035,40.51055908203125,39.78764724731445,4.340713421503703
2462,rul-adapt/benchmark/4k6i5k9t,ConsistencyApproach,ea48050e-7f64-496f-b904-06dfca3e8519,3,4,cmapss,cnn,complete,1976231.0,474.7691345214844,14.203126907348633,53.80293655395508,47.48609161376953,2.2049157232851595
2463,rul-adapt/benchmark/uznhaq9y,ConsistencyApproach,5008ffc6-f6a7-4a20-8047-c156afc24e03,1,2,cmapss,cnn,complete,2001578.0,303.3531494140625,14.815628051757812,51.88456344604492,49.62971496582031,1.757095177968343
2464,rul-adapt/benchmark/hc76t5z8,ConditionalMmdApproach,ac106f03-1c0b-439c-adde-4c0856ea4058,1,4,cmapss,lstm,transductive,46031.5546875,1463.689697265625,25.180347442626953,43.01429748535156,44.23560333251953,4.531827376439021
2465,rul-adapt/benchmark/6x3uz5eu,ConditionalMmdApproach,a88a4fc0-28b7-4cfb-8509-64e50d1680ee,4,2,cmapss,lstm,transductive,3859.6748046875,3060.868408203125,20.989063262939453,20.81701278686523,23.670143127441406,13.42338489131494
2466,rul-adapt/benchmark/7oztpf2e,ConsistencyApproach,ea48050e-7f64-496f-b904-06dfca3e8519,3,4,cmapss,cnn,complete,19258814.0,410.9573364257813,14.421622276306152,52.77665328979492,51.56356430053711,2.3423873887342563
2467,rul-adapt/benchmark/sif54042,ConditionalMmdApproach,ec3b9bc5-3979-4ddd-a9d1-241494c95ef8,4,3,cmapss,lstm,transductive,39920.5,115907.578125,44.51027297973633,42.17991638183594,41.06897735595703,11.575018936937505
2468,rul-adapt/benchmark/vd57zj2i,ConditionalMmdApproach,ac106f03-1c0b-439c-adde-4c0856ea4058,1,4,cmapss,lstm,transductive,66320.0625,874.94482421875,21.36231803894043,45.54404830932617,47.34978103637695,4.553520517349243
2469,rul-adapt/benchmark/zjg3tkq9,ConditionalMmdApproach,ee1edd5d-0c44-4e73-8e09-4f7033c959fe,4,1,cmapss,lstm,transductive,3687.101806640625,21962.5625,28.199512481689453,25.084239959716797,23.023826599121097,12.82279508541792
2470,rul-adapt/benchmark/tcpuc7dv,ConsistencyApproach,5105714f-75c1-49d5-a5aa-8844e8c2b1fd,2,1,cmapss,cnn,complete,6472.7822265625,1248.166259765625,16.449174880981445,26.12761688232422,26.714231491088867,4.373333040405722
2471,rul-adapt/benchmark/aox4zj63,ConsistencyApproach,33a246aa-86b0-449d-84b2-611027201680,2,4,cmapss,cnn,complete,19176.38671875,1861.076904296875,18.15580177307129,35.609474182128906,36.661659240722656,4.550134714444479
2472,rul-adapt/benchmark/s2k9jlmn,ConsistencyApproach,ea48050e-7f64-496f-b904-06dfca3e8519,3,4,cmapss,cnn,complete,158754.75,498.4115295410156,14.14080810546875,46.85862731933594,44.04275131225586,2.378667206004046
2473,rul-adapt/benchmark/11djtn1t,ConsistencyApproach,ca8fb2f5-7cc6-4b65-91b6-028eec7daf41,2,3,cmapss,cnn,complete,38087.61328125,1238.021240234375,17.400611877441406,46.23614883422851,43.719200134277344,4.441290691092208
2474,rul-adapt/benchmark/3uwsa6xq,ConsistencyApproach,33a246aa-86b0-449d-84b2-611027201680,2,4,cmapss,cnn,complete,17839.0390625,2011.03759765625,17.704845428466797,35.41743087768555,34.76271438598633,4.564867825735183
2475,rul-adapt/benchmark/i0omjrev,ConsistencyApproach,5105714f-75c1-49d5-a5aa-8844e8c2b1fd,2,1,cmapss,cnn,complete,64427.4296875,1260.3121337890625,16.712799072265625,42.59955978393555,43.738380432128906,4.368734518686931
2476,rul-adapt/benchmark/cvc6h9zi,ConsistencyApproach,ea48050e-7f64-496f-b904-06dfca3e8519,3,4,cmapss,cnn,complete,1084095178211328.0,848.779296875,15.150362014770508,56.534183502197266,53.30605697631836,2.3634870312430643
2477,rul-adapt/benchmark/xnbg88qo,ConsistencyApproach,82047a10-72bc-4952-adfd-2538880c132d,3,1,cmapss,cnn,complete,550907.0,629.45068359375,14.84507942199707,39.65394973754883,34.08842468261719,2.101460343913028
2478,rul-adapt/benchmark/w997ehr4,ConsistencyApproach,ca8fb2f5-7cc6-4b65-91b6-028eec7daf41,2,3,cmapss,cnn,complete,1213616.5,1596.8792724609375,16.67925453186035,51.94522857666016,53.930870056152344,4.425298748594342
2479,rul-adapt/benchmark/xvmoq1ss,ConsistencyApproach,33a246aa-86b0-449d-84b2-611027201680,2,4,cmapss,cnn,complete,17993.083984375,2795.84619140625,17.95140266418457,36.362152099609375,36.095176696777344,4.5200827693939205
2480,rul-adapt/benchmark/8d7q77x5,ConsistencyApproach,82047a10-72bc-4952-adfd-2538880c132d,3,1,cmapss,cnn,complete,6294.1982421875,810.941162109375,15.206210136413574,28.163366317749023,28.730119705200195,2.1563622250276455
2481,rul-adapt/benchmark/y95nnsd6,ConsistencyApproach,5105714f-75c1-49d5-a5aa-8844e8c2b1fd,2,1,cmapss,cnn,complete,1194.7333984375,2795.12451171875,17.670673370361328,21.040876388549805,23.807371139526367,4.375810721341302
2482,rul-adapt/benchmark/kztkinnu,ConsistencyApproach,82047a10-72bc-4952-adfd-2538880c132d,3,1,cmapss,cnn,complete,455050.375,1022.0350341796876,16.152334213256836,44.25613021850586,38.95088577270508,2.11674165725708
2483,rul-adapt/benchmark/0tfjnoaq,ConsistencyApproach,27b046df-18a9-449b-ba40-28c6e879acd1,1,3,cmapss,cnn,complete,1323966.75,575.3399658203125,15.321423530578612,38.63217544555664,38.02381896972656,1.724058427810669
2484,rul-adapt/benchmark/h2omk6q0,ConsistencyApproach,82047a10-72bc-4952-adfd-2538880c132d,3,1,cmapss,cnn,complete,2851.306396484375,581.2613525390625,14.67141819000244,22.863908767700195,23.228227615356445,2.080703914165497
2485,rul-adapt/benchmark/4znzus5p,ConsistencyApproach,27b046df-18a9-449b-ba40-28c6e879acd1,1,3,cmapss,cnn,complete,95089.09375,333.60479736328125,16.31456184387207,48.316856384277344,47.198585510253906,1.688427319129308
2486,rul-adapt/benchmark/hgq56tru,ConsistencyApproach,5105714f-75c1-49d5-a5aa-8844e8c2b1fd,2,1,cmapss,cnn,complete,76599.6640625,1825.3590087890625,17.764549255371094,34.706153869628906,37.65251159667969,4.314067281525711
2487,rul-adapt/benchmark/j7pje404,ConsistencyApproach,27b046df-18a9-449b-ba40-28c6e879acd1,1,3,cmapss,cnn,complete,39858.09375,298.9044189453125,14.238157272338867,39.55031204223633,38.20096206665039,1.6837718270041726
2488,rul-adapt/benchmark/slqzyzm4,ConsistencyApproach,82047a10-72bc-4952-adfd-2538880c132d,3,1,cmapss,cnn,complete,3435340.5,343.312744140625,13.128776550292969,57.674468994140625,52.35588836669922,2.098943687620617
2489,rul-adapt/benchmark/ilnxbpeu,ConsistencyApproach,ca8fb2f5-7cc6-4b65-91b6-028eec7daf41,2,3,cmapss,cnn,complete,42997.78515625,1376.9881591796875,16.997766494750977,36.17026138305664,37.14882278442383,4.407665423405024
2490,rul-adapt/benchmark/pldg29sp,ConsistencyApproach,27b046df-18a9-449b-ba40-28c6e879acd1,1,3,cmapss,cnn,complete,139974.875,346.62060546875,16.034202575683594,34.28977584838867,29.290996551513672,1.7246480502334296
2491,rul-adapt/benchmark/4ly110yp,ConsistencyApproach,27b046df-18a9-449b-ba40-28c6e879acd1,1,3,cmapss,cnn,complete,4723664.0,339.77471923828125,14.81984519958496,32.62470626831055,28.91096305847168,1.7313836898122514
2492,rul-adapt/benchmark/rd8f7cwd,ConsistencyApproach,5105714f-75c1-49d5-a5aa-8844e8c2b1fd,2,1,cmapss,cnn,complete,107941.453125,1995.837158203125,16.96139907836914,40.387474060058594,43.54973220825195,4.382118336359659
2493,rul-adapt/benchmark/awus6wxu,ConsistencyApproach,28b96ebf-a7d5-4747-a7e0-ea36c9fe436b,4,2,cmapss,cnn,complete,8254.966796875,2169.443603515625,20.590547561645508,25.217315673828125,26.796457290649418,5.2710940428078175
2494,rul-adapt/benchmark/6k6yq1r2,ConsistencyApproach,ca8fb2f5-7cc6-4b65-91b6-028eec7daf41,2,3,cmapss,cnn,complete,147171.890625,1285.298095703125,16.35854721069336,48.945343017578125,45.69297790527344,4.424552994966507
2495,rul-adapt/benchmark/fwk1wgan,ConsistencyApproach,15605ece-45d5-4c80-a381-b1b80c886c90,4,3,cmapss,cnn,complete,3090280704.0,3380.538330078125,21.1966609954834,63.18032455444336,60.04936981201172,5.1214231503637215
2496,rul-adapt/benchmark/xyx22fcl,ConsistencyApproach,cb578923-a8aa-4066-bf17-f8906e02b34a,4,1,cmapss,cnn,complete,18434.724609375,3321.81787109375,20.331388473510746,35.04512405395508,39.52312088012695,5.294099030287369
2497,rul-adapt/benchmark/cr3dcr1h,ConsistencyApproach,28b96ebf-a7d5-4747-a7e0-ea36c9fe436b,4,2,cmapss,cnn,complete,3971.38720703125,2549.185546875,22.95931053161621,21.905582427978516,23.644407272338867,5.2815453147888185
2498,rul-adapt/benchmark/c1xx9z42,ConsistencyApproach,ca8fb2f5-7cc6-4b65-91b6-028eec7daf41,2,3,cmapss,cnn,complete,46660.47265625,1420.5802001953125,16.70945930480957,35.049560546875,36.36854934692383,4.4418916347179005
2499,rul-adapt/benchmark/7tz8m8b1,ConsistencyApproach,15605ece-45d5-4c80-a381-b1b80c886c90,4,3,cmapss,cnn,complete,937851.75,3686.30078125,21.260915756225582,45.82050323486328,39.36289978027344,5.1228263643052845
2500,rul-adapt/benchmark/nyybnaou,ConsistencyApproach,cb578923-a8aa-4066-bf17-f8906e02b34a,4,1,cmapss,cnn,complete,58048.18359375,4110.1328125,21.773134231567383,34.119476318359375,36.268516540527344,5.338348637927663
2501,rul-adapt/benchmark/iy1p0cjk,ConsistencyApproach,2b1b271e-4149-4afd-bc05-ade679d54c81,3,2,cmapss,cnn,complete,1796081.25,442.5271606445313,13.676584243774414,50.79005432128906,49.162967681884766,2.325176248550415
2502,rul-adapt/benchmark/s0vszsbj,ConsistencyApproach,2b1b271e-4149-4afd-bc05-ade679d54c81,3,2,cmapss,cnn,complete,1718259.0,1103.943115234375,15.180225372314451,51.355804443359375,49.77911758422851,2.268090844154358
2503,rul-adapt/benchmark/rc0lk9aq,ConsistencyApproach,28b96ebf-a7d5-4747-a7e0-ea36c9fe436b,4,2,cmapss,cnn,complete,5601.283203125,1810.9488525390625,18.97912979125977,22.99800682067871,25.118682861328125,5.291844157611623
2504,rul-adapt/benchmark/xlyax3k9,ConsistencyApproach,cb578923-a8aa-4066-bf17-f8906e02b34a,4,1,cmapss,cnn,complete,19449.92578125,2919.66943359375,19.786659240722656,31.305702209472656,32.497005462646484,5.108543157577515
2505,rul-adapt/benchmark/ayzaahue,ConsistencyApproach,15605ece-45d5-4c80-a381-b1b80c886c90,4,3,cmapss,cnn,complete,150933.78125,2670.862060546875,19.333833694458008,40.36623001098633,32.02545928955078,5.099530607461929
2506,rul-adapt/benchmark/dujm18yt,ConsistencyApproach,2b1b271e-4149-4afd-bc05-ade679d54c81,3,2,cmapss,cnn,complete,979510.0625,420.2136840820313,13.674690246582031,53.35981369018555,53.94734573364258,2.285498875379562
2507,rul-adapt/benchmark/nxa8ya7t,ConsistencyApproach,2b1b271e-4149-4afd-bc05-ade679d54c81,3,2,cmapss,cnn,complete,286683.0,289.8201904296875,12.910270690917969,46.54253005981445,44.93929290771485,2.338443875312805
2508,rul-adapt/benchmark/cxpinixq,ConsistencyApproach,cb578923-a8aa-4066-bf17-f8906e02b34a,4,1,cmapss,cnn,complete,15265.0791015625,7138.77490234375,23.55536460876465,38.561302185058594,40.37865447998047,5.085172186295192
2509,rul-adapt/benchmark/jnjzbulx,ConsistencyApproach,28b96ebf-a7d5-4747-a7e0-ea36c9fe436b,4,2,cmapss,cnn,complete,8907.431640625,1676.3922119140625,19.23646545410156,24.61171531677246,26.414451599121097,5.257993180577348
2510,rul-adapt/benchmark/wq1iy6dd,ConsistencyApproach,2b1b271e-4149-4afd-bc05-ade679d54c81,3,2,cmapss,cnn,complete,3247714.0,446.5997924804687,14.262051582336426,55.503273010253906,51.37776565551758,2.2363294410705565
2511,rul-adapt/benchmark/n3epgq66,ConsistencyApproach,15605ece-45d5-4c80-a381-b1b80c886c90,4,3,cmapss,cnn,complete,134907.03125,1946.30224609375,19.217853546142575,32.96059799194336,33.04184341430664,5.039435333675808
2512,rul-adapt/benchmark/xw1e3ljz,ConsistencyApproach,f8b1125f-c294-4ea3-9d86-a27a685d37e6,1,4,cmapss,cnn,complete,622763.0,260.5228576660156,13.466194152832031,46.56326675415039,44.65427017211914,1.9979033470153809
2513,rul-adapt/benchmark/94xpf6k5,ConsistencyApproach,f8b1125f-c294-4ea3-9d86-a27a685d37e6,1,4,cmapss,cnn,complete,2270024704.0,275.1898193359375,14.905458450317385,63.48648834228515,55.97074890136719,1.9176827235655352
2514,rul-adapt/benchmark/5zsorixe,ConsistencyApproach,f8b1125f-c294-4ea3-9d86-a27a685d37e6,1,4,cmapss,cnn,complete,115715.59375,397.1279296875,15.022161483764648,45.933441162109375,46.660926818847656,1.8662317527665033
2515,rul-adapt/benchmark/2riup02y,ConsistencyApproach,28b96ebf-a7d5-4747-a7e0-ea36c9fe436b,4,2,cmapss,cnn,complete,8891.7607421875,2412.819580078125,19.084800720214844,26.9046688079834,26.963956832885746,5.185403452200048
2516,rul-adapt/benchmark/0imrrg9w,ConsistencyApproach,15605ece-45d5-4c80-a381-b1b80c886c90,4,3,cmapss,cnn,complete,112245792.0,4225.2705078125,19.690214157104492,63.484153747558594,61.61770248413086,5.023641733022837
2517,rul-adapt/benchmark/ql26nwqd,ConsistencyApproach,cb578923-a8aa-4066-bf17-f8906e02b34a,4,1,cmapss,cnn,complete,9272.837890625,9351.1923828125,24.002946853637695,28.740253448486328,30.6949405670166,5.064427730015346
2518,rul-adapt/benchmark/imz451pk,ConsistencyApproach,f8b1125f-c294-4ea3-9d86-a27a685d37e6,1,4,cmapss,cnn,complete,167099.609375,386.7023315429687,14.375665664672852,47.256683349609375,49.27169418334961,1.9424354296464186
2519,rul-adapt/benchmark/d2l1kqj4,ConsistencyApproach,f8b1125f-c294-4ea3-9d86-a27a685d37e6,1,4,cmapss,cnn,complete,189032.0,348.15557861328125,14.011686325073242,45.1537971496582,44.01607131958008,1.9975716018676757
2520,rul-adapt/benchmark/kgjz0m6b,ConsistencyApproach,fe503252-87d8-401a-b120-767a9e1d6aea,2,3,cmapss,cnn,inductive,44936.0,1847.7874755859375,18.109495162963867,37.22086715698242,34.62751770019531,3.8148638350622996
2521,rul-adapt/benchmark/h5148slj,ConsistencyApproach,fe503252-87d8-401a-b120-767a9e1d6aea,2,3,cmapss,cnn,inductive,121124.546875,1066.7484130859375,17.147001266479492,47.93375778198242,55.98272705078125,3.9228321340348984
2522,rul-adapt/benchmark/uru0lhle,ConsistencyApproach,a4895bf9-8061-48c8-85d4-c614c461fffb,2,4,cmapss,cnn,inductive,32708.078125,2401.759521484375,18.637651443481445,37.66155624389648,35.925716400146484,4.166742638537758
2523,rul-adapt/benchmark/kdymxfyi,ConsistencyApproach,fe503252-87d8-401a-b120-767a9e1d6aea,2,3,cmapss,cnn,inductive,155995.609375,4920.4658203125,17.341663360595703,46.652809143066406,42.882022857666016,4.029176592826843
2524,rul-adapt/benchmark/snrwzcym,ConsistencyApproach,a4895bf9-8061-48c8-85d4-c614c461fffb,2,4,cmapss,cnn,inductive,32166.8828125,2252.912109375,18.088199615478516,39.19024658203125,38.40274810791016,4.269175363623577
2525,rul-adapt/benchmark/r2cgeicq,ConsistencyApproach,d174666e-2bf9-4df0-9846-2f7a4dde6372,3,1,cmapss,cnn,inductive,8914.587890625,313.48089599609375,13.962091445922852,28.501150131225582,29.51966094970703,2.033183666375967
2526,rul-adapt/benchmark/6hbpht7i,ConsistencyApproach,e36112a0-cffe-4c9b-bd6e-208c1f0c456b,3,4,cmapss,cnn,inductive,792623.125,445.43798828125,13.603829383850098,48.91359329223633,44.554779052734375,2.313144484433261
2527,rul-adapt/benchmark/lpiyn6x5,ConsistencyApproach,fe503252-87d8-401a-b120-767a9e1d6aea,2,3,cmapss,cnn,inductive,189357.390625,1279.3712158203125,16.35493278503418,45.5438232421875,40.42924499511719,4.35276477987116
2528,rul-adapt/benchmark/p8nax56q,ConsistencyApproach,d174666e-2bf9-4df0-9846-2f7a4dde6372,3,1,cmapss,cnn,inductive,856924.75,683.840087890625,13.896888732910156,42.97015380859375,37.287899017333984,2.1386987200150123
2529,rul-adapt/benchmark/lwfmd76s,ConsistencyApproach,d174666e-2bf9-4df0-9846-2f7a4dde6372,3,1,cmapss,cnn,inductive,22716.787109375,433.5120544433594,14.1786527633667,28.520122528076172,28.348609924316406,2.1428481964837935
2530,rul-adapt/benchmark/5pb3rqxd,ConsistencyApproach,e36112a0-cffe-4c9b-bd6e-208c1f0c456b,3,4,cmapss,cnn,inductive,284952.1875,452.82708740234375,13.901326179504396,48.14890670776367,45.72360610961914,2.3429732883677765
2531,rul-adapt/benchmark/msls0e1b,ConsistencyApproach,a4895bf9-8061-48c8-85d4-c614c461fffb,2,4,cmapss,cnn,inductive,18325.326171875,1582.5230712890625,16.837263107299805,36.74507141113281,36.09198760986328,4.616340366999308
2532,rul-adapt/benchmark/1z2vc6d8,ConsistencyApproach,d174666e-2bf9-4df0-9846-2f7a4dde6372,3,1,cmapss,cnn,inductive,2135.3251953125,562.45166015625,14.743257522583008,21.819908142089844,23.49734878540039,2.0914139540299126
2533,rul-adapt/benchmark/oc8vfirz,ConsistencyApproach,e36112a0-cffe-4c9b-bd6e-208c1f0c456b,3,4,cmapss,cnn,inductive,89496.7421875,599.258544921875,14.079468727111816,49.47976303100586,51.28248977661133,2.320713468500086
2534,rul-adapt/benchmark/aoccuic4,ConsistencyApproach,fe503252-87d8-401a-b120-767a9e1d6aea,2,3,cmapss,cnn,inductive,185506784.0,1465.1751708984375,19.03825569152832,53.047061920166016,52.12279510498047,4.427496896471296
2535,rul-adapt/benchmark/3rip7om3,ConsistencyApproach,d174666e-2bf9-4df0-9846-2f7a4dde6372,3,1,cmapss,cnn,inductive,93959.90625,589.1671752929688,14.678613662719728,30.354921340942383,32.231346130371094,2.146021614074707
2536,rul-adapt/benchmark/vjvpwxl7,ConsistencyApproach,e36112a0-cffe-4c9b-bd6e-208c1f0c456b,3,4,cmapss,cnn,inductive,2887440138240.0,693.9889526367188,14.500712394714355,79.30065155029297,78.56497192382812,2.3103006303310396
2537,rul-adapt/benchmark/qly7bmnf,ConsistencyApproach,8a581ce3-a062-4dab-8b80-847617f225ce,3,2,cmapss,cnn,inductive,20411176960.0,831.9873657226562,15.51407527923584,69.79045104980469,65.68802642822266,2.2788225762984333
2538,rul-adapt/benchmark/a77h8ep5,ConsistencyApproach,a4895bf9-8061-48c8-85d4-c614c461fffb,2,4,cmapss,cnn,inductive,19434.046875,2066.95751953125,17.275293350219727,36.145530700683594,35.81855010986328,4.551438813739352
2539,rul-adapt/benchmark/z5s1rdht,ConsistencyApproach,e36112a0-cffe-4c9b-bd6e-208c1f0c456b,3,4,cmapss,cnn,inductive,580697.625,454.3602294921875,13.32439136505127,47.44279861450195,47.21294403076172,2.2746410506112236
2540,rul-adapt/benchmark/ozlh7lpt,ConsistencyApproach,8a581ce3-a062-4dab-8b80-847617f225ce,3,2,cmapss,cnn,inductive,948963.0,1225.741943359375,16.158954620361328,47.75070571899414,46.56450653076172,2.2693131034438676
2541,rul-adapt/benchmark/qhtisu5b,ConsistencyApproach,f960a90d-9efa-4c54-87ac-531db12a7531,2,1,cmapss,cnn,inductive,2353.229248046875,1222.724853515625,16.399818420410156,27.99308967590332,30.21722412109375,4.433137311491856
2542,rul-adapt/benchmark/cqqyqzk8,ConsistencyApproach,9bcb7b14-284a-44af-9e67-b824c9e180a3,1,2,cmapss,cnn,inductive,20539392.0,267.52215576171875,14.772178649902344,63.648250579833984,58.934288024902344,1.8627848095364041
2543,rul-adapt/benchmark/7jkz7wgo,ConsistencyApproach,8a581ce3-a062-4dab-8b80-847617f225ce,3,2,cmapss,cnn,inductive,650799.75,378.8722534179687,13.221158981323242,47.54461669921875,46.342041015625,2.2469299540800205
2544,rul-adapt/benchmark/g5yukpf5,ConsistencyApproach,9bcb7b14-284a-44af-9e67-b824c9e180a3,1,2,cmapss,cnn,inductive,230675712.0,339.7924499511719,14.686860084533691,51.75224304199219,51.22726821899414,1.8667305582448055
