,path,approach,replication_group,source,target,dataset,backbone,adaption_mode,test/source/rmse/dataloader_idx_0,test/source/score/dataloader_idx_0,test/target/score/dataloader_idx_1,test/target/rmse/dataloader_idx_1,validation,epoch_time
1842,rul-adapt/benchmark/m6j3n4it,MmdApproach,9011acea-2ee9-4dc1-92ac-8499f3bf924a,3,2,cmapss,cnn,transductive,22.157432556152344,2687.2197265625,408406.65625,46.98575210571289,44.79487609863281,2.1646458864212037
1843,rul-adapt/benchmark/7mzfjf10,MmdApproach,7adc0899-1bb9-4113-9341-97f6b73f0b18,4,3,cmapss,lstm,transductive,44.511592864990234,115928.390625,36128.453125,41.8897819519043,40.857120513916016,7.753710779276761
1844,rul-adapt/benchmark/jphdfnru,MmdApproach,fb3f1950-6d15-4373-bfa2-fb84027eac1d,1,4,cmapss,lstm,transductive,13.71351718902588,333.17608642578125,190026.09375,45.62834548950195,44.93853759765625,2.9229219834009807
1845,rul-adapt/benchmark/k3k6ao6i,MmdApproach,da1519f6-2573-4eee-8bd3-1c0a243efa23,4,2,cmapss,lstm,transductive,21.355785369873047,8356.1884765625,3641.361328125,21.442720413208008,23.987579345703125,7.917468742890791
1846,rul-adapt/benchmark/obpy8u7n,MmdApproach,cbde8686-e801-4710-9541-cee8ed1c9e62,4,1,cmapss,lstm,transductive,28.485097885131836,17973.115234375,6736.734375,27.290502548217773,23.862836837768555,7.877392374236008
1847,rul-adapt/benchmark/otqgj324,MmdApproach,cf8b30d0-f424-4b31-9d88-3bf34d0ac216,4,2,cmapss,cnn,transductive,19.426677703857425,1693.324462890625,5469.5751953125,23.773223876953125,25.20621681213379,4.931365945122459
1848,rul-adapt/benchmark/ym1roo47,MmdApproach,9011acea-2ee9-4dc1-92ac-8499f3bf924a,3,2,cmapss,cnn,transductive,23.127710342407227,4172.927734375,429773.28125,47.53757095336914,45.0736083984375,2.1628532886505125
1849,rul-adapt/benchmark/nkeg4bib,MmdApproach,9011acea-2ee9-4dc1-92ac-8499f3bf924a,3,2,cmapss,cnn,transductive,23.8575439453125,6609.12158203125,436417.34375,48.17673110961914,45.28660583496094,2.2090845108032227
1850,rul-adapt/benchmark/cxj601gh,MmdApproach,073e3b8d-e90d-429c-945d-c10c739f2997,4,1,cmapss,cnn,transductive,20.285228729248047,3284.296142578125,3058.88623046875,27.4036808013916,29.172393798828125,4.766156310126895
1851,rul-adapt/benchmark/91uvihoq,MmdApproach,18f70d61-4cc9-4464-a6ac-8dfcbe2cf12d,1,4,cmapss,cnn,transductive,22.923608779907227,2164.217529296875,230177.75,45.609405517578125,41.51833724975586,1.8606802701950074
1852,rul-adapt/benchmark/0q4ifwlc,MmdApproach,2a8a2dfd-2848-442a-9475-da9edea87b4d,4,3,cmapss,cnn,transductive,19.752904891967773,3530.922607421875,59269.2734375,37.530670166015625,33.68946838378906,4.7810763754743215
1853,rul-adapt/benchmark/b5vdkwrj,MmdApproach,18f70d61-4cc9-4464-a6ac-8dfcbe2cf12d,1,4,cmapss,cnn,transductive,23.70872688293457,2431.985595703125,85603.203125,45.25532150268555,44.2515983581543,1.868895447254181
1854,rul-adapt/benchmark/45quib2j,MmdApproach,18f70d61-4cc9-4464-a6ac-8dfcbe2cf12d,1,4,cmapss,cnn,transductive,22.94264793395996,2122.912841796875,362998.5,46.49100112915039,42.391605377197266,1.8705325484275819
1855,rul-adapt/benchmark/xobpebo2,MmdApproach,18f70d61-4cc9-4464-a6ac-8dfcbe2cf12d,1,4,cmapss,cnn,transductive,23.18625259399414,2170.54443359375,292158.09375,46.10332107543945,41.66101837158203,1.8749915480613708
1856,rul-adapt/benchmark/1scsndgj,MmdApproach,2a8a2dfd-2848-442a-9475-da9edea87b4d,4,3,cmapss,cnn,transductive,23.543777465820312,5101.46875,308298.09375,43.68620681762695,36.960811614990234,4.790753382223624
1857,rul-adapt/benchmark/cd8fmcw7,MmdApproach,18f70d61-4cc9-4464-a6ac-8dfcbe2cf12d,1,4,cmapss,cnn,transductive,22.774505615234375,1751.850830078125,174419.46875,44.95485305786133,41.18366622924805,1.8765279054641724
1858,rul-adapt/benchmark/or0xjv6k,MmdApproach,073e3b8d-e90d-429c-945d-c10c739f2997,4,1,cmapss,cnn,transductive,19.506946563720703,2809.75,3959.898681640625,29.32411193847656,31.279563903808594,4.769832357116368
1859,rul-adapt/benchmark/vf6q9apk,MmdApproach,cf8b30d0-f424-4b31-9d88-3bf34d0ac216,4,2,cmapss,cnn,transductive,21.54262351989746,7475.822265625,6428.2080078125,25.263669967651367,25.459321975708008,4.927968287872056
1860,rul-adapt/benchmark/d9i0ui6o,LatentAlignApproach,9c3bb75e-e9c8-4c0f-b96d-7ee0437b78b7,2,4,cmapss,lstm,transductive,16.50493812561035,1032.096435546875,3169.5234375,24.707277297973633,26.17507553100586,5.582653854832505
1861,rul-adapt/benchmark/hx962qaq,LatentAlignApproach,bbe2eaee-1f9c-4960-998a-42d13282bc87,2,4,cmapss,cnn,complete,20.947437286376953,1745.6671142578125,9213.27734375,32.0574951171875,34.27076721191406,3.548204140530692
1862,rul-adapt/benchmark/xpapue4o,LatentAlignApproach,4a1a836c-fe72-47de-9b84-640cd2f5779d,3,2,cmapss,lstm,transductive,40.52778244018555,5633.37353515625,19271.59765625,44.16864013671875,45.09292984008789,2.475400858455234
1863,rul-adapt/benchmark/6keodc4q,LatentAlignApproach,9c3bb75e-e9c8-4c0f-b96d-7ee0437b78b7,2,4,cmapss,lstm,transductive,43.64057540893555,20993.81640625,18704.744140625,44.59520721435547,47.12606430053711,5.982337658221905
1864,rul-adapt/benchmark/941khjcw,LatentAlignApproach,bbe2eaee-1f9c-4960-998a-42d13282bc87,2,4,cmapss,cnn,complete,20.456457138061523,1588.14453125,10515.3486328125,32.309844970703125,34.239288330078125,3.648905574150805
1865,rul-adapt/benchmark/oejpurg7,LatentAlignApproach,4a1a836c-fe72-47de-9b84-640cd2f5779d,3,2,cmapss,lstm,transductive,12.333322525024414,228.6716156005859,49968.8359375,31.05809783935547,29.468534469604492,2.5639341768592296
1866,rul-adapt/benchmark/8yu78xdp,LatentAlignApproach,31a9c777-e64f-4bcd-a6fc-d780b5a59606,1,2,cmapss,lstm,transductive,13.403960227966309,268.87744140625,62656.74609375,32.45060348510742,30.59990119934082,2.5538336499170824
1867,rul-adapt/benchmark/inzggr4j,LatentAlignApproach,6c1364ca-9e2e-4655-a700-ac5581385dc9,2,3,cmapss,cnn,complete,20.189064025878903,1572.440673828125,3652.664794921875,26.3538875579834,32.191593170166016,3.658625059939445
1868,rul-adapt/benchmark/js0i2g85,LatentAlignApproach,9c3bb75e-e9c8-4c0f-b96d-7ee0437b78b7,2,4,cmapss,lstm,transductive,19.605009078979492,1576.9097900390625,9004.228515625,33.19450759887695,34.40013122558594,6.116418115297953
1869,rul-adapt/benchmark/guwjcx8p,LatentAlignApproach,bbe2eaee-1f9c-4960-998a-42d13282bc87,2,4,cmapss,cnn,complete,21.923566818237305,1876.4649658203125,9690.2802734375,33.355438232421875,36.17477035522461,3.747388558728354
1870,rul-adapt/benchmark/se4r2re4,LatentAlignApproach,31a9c777-e64f-4bcd-a6fc-d780b5a59606,1,2,cmapss,lstm,transductive,13.60226058959961,336.7395935058594,53340.84375,29.817859649658203,28.65790367126465,2.6127591174945497
1871,rul-adapt/benchmark/c9154c07,LatentAlignApproach,4a1a836c-fe72-47de-9b84-640cd2f5779d,3,2,cmapss,lstm,transductive,18.181882858276367,756.1868896484375,35871.63671875,33.388084411621094,31.503847122192383,2.7080628366181343
1873,rul-adapt/benchmark/u0g9e0p7,LatentAlignApproach,6c1364ca-9e2e-4655-a700-ac5581385dc9,2,3,cmapss,cnn,complete,18.204105377197266,1282.4139404296875,2434.5712890625,25.911598205566406,30.318897247314453,3.6511575489333183
1874,rul-adapt/benchmark/7qwf4xmt,LatentAlignApproach,4a1a836c-fe72-47de-9b84-640cd2f5779d,3,2,cmapss,lstm,transductive,20.161327362060547,669.5971069335938,208025.71875,46.628543853759766,43.053592681884766,2.9723508059978485
1875,rul-adapt/benchmark/q39egngx,LatentAlignApproach,31a9c777-e64f-4bcd-a6fc-d780b5a59606,1,2,cmapss,lstm,transductive,14.390555381774902,272.1466064453125,34071.56640625,29.361541748046875,27.615062713623047,2.875286422558685
1876,rul-adapt/benchmark/6u1y3qpo,LatentAlignApproach,4a1a836c-fe72-47de-9b84-640cd2f5779d,3,2,cmapss,lstm,transductive,20.46613121032715,868.0307006835938,192752.34375,46.32219696044922,42.680572509765625,2.889451401574271
1877,rul-adapt/benchmark/m470p001,LatentAlignApproach,bbe2eaee-1f9c-4960-998a-42d13282bc87,2,4,cmapss,cnn,complete,20.32367706298828,1727.5609130859375,10719.1513671875,32.72615051269531,34.37626647949219,3.8968428456506063
1878,rul-adapt/benchmark/svu6mlzl,LatentAlignApproach,6c1364ca-9e2e-4655-a700-ac5581385dc9,2,3,cmapss,cnn,complete,19.006078720092773,1286.98779296875,4373.986328125,25.922449111938477,30.283445358276367,3.822794394493103
1879,rul-adapt/benchmark/jsapf6mw,LatentAlignApproach,9c3bb75e-e9c8-4c0f-b96d-7ee0437b78b7,2,4,cmapss,lstm,transductive,17.168109893798828,1291.43408203125,3965.611572265625,26.941320419311523,26.908397674560547,6.650668084621429
1880,rul-adapt/benchmark/p34v2mn9,LatentAlignApproach,31a9c777-e64f-4bcd-a6fc-d780b5a59606,1,2,cmapss,lstm,transductive,15.134401321411133,298.7080078125,63832.171875,30.318029403686523,28.46877098083496,2.865217788799389
1881,rul-adapt/benchmark/fpbtjo02,LatentAlignApproach,e9998b4e-161e-4707-b167-642991cd5171,2,1,cmapss,cnn,complete,17.65828514099121,1098.0286865234375,797.8487548828125,20.387939453125,21.39302444458008,3.8030067718390264
1882,rul-adapt/benchmark/uyh4qaec,LatentAlignApproach,56fa9c4a-5b42-40cf-8fe9-e80e8f19f758,2,1,cmapss,lstm,transductive,18.03639793395996,1149.9281005859375,2974.6064453125,24.43111228942871,24.988849639892575,6.60748407538508
1883,rul-adapt/benchmark/9d0j0wq4,LatentAlignApproach,6c1364ca-9e2e-4655-a700-ac5581385dc9,2,3,cmapss,cnn,complete,19.49400329589844,1363.534423828125,5120.70703125,27.20188331604004,31.973217010498047,3.86152857734311
1884,rul-adapt/benchmark/rpfqaq51,LatentAlignApproach,bbe2eaee-1f9c-4960-998a-42d13282bc87,2,4,cmapss,cnn,complete,21.491811752319336,1710.9993896484375,8581.1220703125,32.0851936340332,34.70625305175781,4.017166383930894
1885,rul-adapt/benchmark/x0bl6qnk,LatentAlignApproach,31a9c777-e64f-4bcd-a6fc-d780b5a59606,1,2,cmapss,lstm,transductive,28.600772857666016,1419.5169677734375,111569.125,44.13288116455078,41.728511810302734,2.8087622829385706
1886,rul-adapt/benchmark/im6ijcyr,LatentAlignApproach,9c3bb75e-e9c8-4c0f-b96d-7ee0437b78b7,2,4,cmapss,lstm,transductive,43.72052764892578,20532.181640625,18452.87109375,44.731475830078125,47.377685546875,6.645368401209513
1887,rul-adapt/benchmark/ngnqf4ud,LatentAlignApproach,af81c722-2383-416a-9fe0-645f52013b53,1,2,cmapss,cnn,complete,15.573050498962402,293.3974609375,37439.99609375,33.08469772338867,31.684097290039062,1.8135111476435806
1888,rul-adapt/benchmark/yc5resks,LatentAlignApproach,af81c722-2383-416a-9fe0-645f52013b53,1,2,cmapss,cnn,complete,84.4909896850586,338655.5625,1133186.625,85.23096466064453,90.96112060546876,1.8052338361740112
1889,rul-adapt/benchmark/z59f9hg7,LatentAlignApproach,2cab73da-0e7d-4141-8f6e-d8c7b23d51e5,3,4,cmapss,lstm,transductive,39.83485412597656,6264.16455078125,19218.373046875,44.46396255493164,46.825382232666016,2.967255449295044
1890,rul-adapt/benchmark/qbemkja2,LatentAlignApproach,56fa9c4a-5b42-40cf-8fe9-e80e8f19f758,2,1,cmapss,lstm,transductive,43.74098205566406,20437.630859375,5980.74658203125,41.09308624267578,46.09556579589844,6.423817163858658
1891,rul-adapt/benchmark/52ckhcae,LatentAlignApproach,967f8a5d-f78f-4894-9ca3-10b564e6c5ea,3,2,cmapss,cnn,complete,81.97625732421875,323017.25,995878.75,83.78414916992188,89.4679946899414,1.8530820307105478
1892,rul-adapt/benchmark/b2gjl4al,LatentAlignApproach,af81c722-2383-416a-9fe0-645f52013b53,1,2,cmapss,cnn,complete,21.406936645507812,881.540283203125,67036.578125,41.58440780639648,38.993804931640625,1.80865343196972
1893,rul-adapt/benchmark/uoen6wqz,LatentAlignApproach,2cab73da-0e7d-4141-8f6e-d8c7b23d51e5,3,4,cmapss,lstm,transductive,16.668807983398438,489.56976318359375,113053.484375,43.7551155090332,39.941158294677734,2.9442249173703403
1894,rul-adapt/benchmark/r7fto7f0,LatentAlignApproach,e9998b4e-161e-4707-b167-642991cd5171,2,1,cmapss,cnn,complete,18.550575256347656,1180.25927734375,1058.1337890625,22.602718353271484,23.488859176635746,3.9909109558377946
1895,rul-adapt/benchmark/ldlac4ag,LatentAlignApproach,967f8a5d-f78f-4894-9ca3-10b564e6c5ea,3,2,cmapss,cnn,complete,21.142261505126953,782.0230712890625,75285.796875,41.965309143066406,39.21078109741211,1.8352785517529744
1896,rul-adapt/benchmark/oovwewdf,LatentAlignApproach,56fa9c4a-5b42-40cf-8fe9-e80e8f19f758,2,1,cmapss,lstm,transductive,44.02313995361328,19577.26953125,5771.349609375,41.4399299621582,46.72246170043945,6.471962074438731
1897,rul-adapt/benchmark/aymu6zp6,LatentAlignApproach,2cab73da-0e7d-4141-8f6e-d8c7b23d51e5,3,4,cmapss,lstm,transductive,19.716156005859375,624.1823120117188,160409.375,45.16915512084961,40.61262130737305,2.9639404253526167
1898,rul-adapt/benchmark/93s93iqf,LatentAlignApproach,b739dc74-fa20-4afd-8ef8-17230b56b285,4,2,cmapss,lstm,transductive,22.875398635864254,2167.580078125,2533.59130859375,20.811063766479492,23.11717414855957,6.373587851572519
1899,rul-adapt/benchmark/qfjzkl9h,LatentAlignApproach,b5c478d3-21d2-403d-9f90-45151dc2c041,2,3,cmapss,lstm,transductive,43.67749786376953,20702.015625,5939.693359375,39.98787689208984,47.459285736083984,6.374897518673459
1900,rul-adapt/benchmark/6xxswtt6,LatentAlignApproach,967f8a5d-f78f-4894-9ca3-10b564e6c5ea,3,2,cmapss,cnn,complete,20.41046142578125,675.6365966796875,96460.3125,43.09424591064453,39.903587341308594,1.8651049225418657
1901,rul-adapt/benchmark/15grf4jb,LatentAlignApproach,af81c722-2383-416a-9fe0-645f52013b53,1,2,cmapss,cnn,complete,15.98336124420166,306.9938659667969,54463.67578125,33.64019012451172,32.148189544677734,1.8058328291382453
1902,rul-adapt/benchmark/z1xjr1hz,LatentAlignApproach,2cab73da-0e7d-4141-8f6e-d8c7b23d51e5,3,4,cmapss,lstm,transductive,40.07868576049805,5901.3154296875,18405.447265625,44.78486633300781,47.464691162109375,2.957734454062677
1903,rul-adapt/benchmark/jpkyx0ii,LatentAlignApproach,6c1364ca-9e2e-4655-a700-ac5581385dc9,2,3,cmapss,cnn,complete,17.920902252197266,1098.58642578125,2069.54052734375,24.07808303833008,27.00324249267578,4.014534776861018
1904,rul-adapt/benchmark/0ym3socv,LatentAlignApproach,56fa9c4a-5b42-40cf-8fe9-e80e8f19f758,2,1,cmapss,lstm,transductive,43.6979866027832,20613.93359375,6031.14404296875,41.04341506958008,45.99671936035156,6.321501724647753
1905,rul-adapt/benchmark/8ppucknh,LatentAlignApproach,054433cd-3954-4ce2-8bb7-aecae33faeb7,3,1,cmapss,cnn,complete,15.785512924194336,357.1197204589844,4775.21533203125,26.269773483276367,25.82341766357422,1.6676513073491115
1906,rul-adapt/benchmark/u18xa0sy,LatentAlignApproach,2cab73da-0e7d-4141-8f6e-d8c7b23d51e5,3,4,cmapss,lstm,transductive,40.15452575683594,5822.3955078125,18215.376953125,44.88614654541016,47.66151428222656,2.958110809326172
1907,rul-adapt/benchmark/2rrw1ju3,LatentAlignApproach,967f8a5d-f78f-4894-9ca3-10b564e6c5ea,3,2,cmapss,cnn,complete,81.8966064453125,320747.4375,989002.9375,83.70773315429688,89.38941955566406,1.8436037627133457
1908,rul-adapt/benchmark/pir8mo2s,LatentAlignApproach,b5c478d3-21d2-403d-9f90-45151dc2c041,2,3,cmapss,lstm,transductive,43.90751647949219,20001.748046875,5807.8447265625,40.21273040771485,47.94358444213867,6.344355160190213
1909,rul-adapt/benchmark/05noegj2,LatentAlignApproach,af81c722-2383-416a-9fe0-645f52013b53,1,2,cmapss,cnn,complete,15.743667602539062,289.698974609375,70083.515625,39.662479400634766,36.66002655029297,1.7973437815001516
1910,rul-adapt/benchmark/q6afrlos,LatentAlignApproach,054433cd-3954-4ce2-8bb7-aecae33faeb7,3,1,cmapss,cnn,complete,16.520544052124023,398.53472900390625,3563.67138671875,25.33795928955078,25.080087661743164,1.64929993947347
1911,rul-adapt/benchmark/yy4qdl4e,LatentAlignApproach,214746b2-ee87-429c-bff2-2b9783f566ac,3,1,cmapss,lstm,transductive,16.789020538330078,417.4184875488281,2811.68798828125,21.353666305541992,22.543737411499023,2.5892984095741722
1912,rul-adapt/benchmark/z929mn7a,LatentAlignApproach,e9998b4e-161e-4707-b167-642991cd5171,2,1,cmapss,cnn,complete,18.063011169433594,1166.927734375,1032.0408935546875,22.3337345123291,23.303268432617188,3.995416624377472
1913,rul-adapt/benchmark/45ubd636,LatentAlignApproach,054433cd-3954-4ce2-8bb7-aecae33faeb7,3,1,cmapss,cnn,complete,14.565415382385254,285.60052490234375,3863.17822265625,24.73573303222656,24.326929092407227,1.6594647367795308
1914,rul-adapt/benchmark/s8ng4fik,LatentAlignApproach,56fa9c4a-5b42-40cf-8fe9-e80e8f19f758,2,1,cmapss,lstm,transductive,18.95159149169922,1641.1070556640625,2487.55517578125,25.816770553588867,27.97964859008789,6.394805766642094
1915,rul-adapt/benchmark/lxli4gcf,LatentAlignApproach,5ed7085c-526f-4023-8fcd-d4b92ae04f6a,1,3,cmapss,cnn,complete,14.717059135437012,260.13226318359375,1769.286865234375,24.865558624267575,26.62160873413086,1.640965144774493
1916,rul-adapt/benchmark/plc247zw,LatentAlignApproach,214746b2-ee87-429c-bff2-2b9783f566ac,3,1,cmapss,lstm,transductive,13.199966430664062,233.47073364257812,2527.66748046875,21.207914352416992,21.125837326049805,2.593848603112357
1917,rul-adapt/benchmark/rm2sv5d6,LatentAlignApproach,967f8a5d-f78f-4894-9ca3-10b564e6c5ea,3,2,cmapss,cnn,complete,16.641796112060547,321.65435791015625,40208.9609375,36.93921661376953,34.96623992919922,1.8236796109363287
1918,rul-adapt/benchmark/ji0uxw7s,LatentAlignApproach,15247094-e8a5-4e5b-9a94-0faef7fefdfd,1,3,cmapss,lstm,transductive,13.031999588012695,255.4517517089844,1798.116455078125,22.981332778930664,25.14292335510254,2.579790805067335
1919,rul-adapt/benchmark/2kb87cj1,LatentAlignApproach,5ed7085c-526f-4023-8fcd-d4b92ae04f6a,1,3,cmapss,cnn,complete,15.50522804260254,307.73681640625,1595.2926025390625,24.842613220214844,26.14076805114746,1.643717637876185
1920,rul-adapt/benchmark/uqsaw783,LatentAlignApproach,214746b2-ee87-429c-bff2-2b9783f566ac,3,1,cmapss,lstm,transductive,14.04844856262207,372.8993835449219,781.1162109375,18.932043075561523,21.450105667114254,2.6224471256136894
1921,rul-adapt/benchmark/nkcfnkns,LatentAlignApproach,b739dc74-fa20-4afd-8ef8-17230b56b285,4,2,cmapss,lstm,transductive,19.066659927368164,1422.2967529296875,1523.8892822265625,18.443950653076172,20.940044403076172,6.339673214648143
1922,rul-adapt/benchmark/slxyctu8,LatentAlignApproach,5ed7085c-526f-4023-8fcd-d4b92ae04f6a,1,3,cmapss,cnn,complete,18.422550201416016,507.9056396484375,1161.6341552734375,23.913604736328125,27.048023223876953,1.6547206838925679
1923,rul-adapt/benchmark/c8a5ogwb,LatentAlignApproach,054433cd-3954-4ce2-8bb7-aecae33faeb7,3,1,cmapss,cnn,complete,14.485642433166504,268.68341064453125,2082.9736328125,23.80008888244629,23.699094772338867,1.6440380775567256
1924,rul-adapt/benchmark/dbucjvsn,LatentAlignApproach,214746b2-ee87-429c-bff2-2b9783f566ac,3,1,cmapss,lstm,transductive,13.629855155944824,243.6702880859375,1450.15380859375,19.763912200927734,21.797895431518555,2.6284882364601923
1925,rul-adapt/benchmark/f9j4ub73,LatentAlignApproach,5ed7085c-526f-4023-8fcd-d4b92ae04f6a,1,3,cmapss,cnn,complete,18.415027618408203,417.164306640625,1086.04150390625,23.75836944580078,28.225156784057617,1.6511910840084678
1926,rul-adapt/benchmark/145mtlg4,LatentAlignApproach,15247094-e8a5-4e5b-9a94-0faef7fefdfd,1,3,cmapss,lstm,transductive,13.146098136901855,245.16542053222656,3902.90625,26.05486488342285,24.966407775878903,2.5474756558736167
1927,rul-adapt/benchmark/hoyuqufw,LatentAlignApproach,214746b2-ee87-429c-bff2-2b9783f566ac,3,1,cmapss,lstm,transductive,39.51741027832031,7100.54541015625,7405.70751953125,40.48600769042969,44.58291244506836,2.573844385147095
1928,rul-adapt/benchmark/y6jilwsc,LatentAlignApproach,e9998b4e-161e-4707-b167-642991cd5171,2,1,cmapss,cnn,complete,18.249631881713867,1160.5301513671875,846.3719482421875,21.39937973022461,23.1190242767334,3.9701472133398057
1929,rul-adapt/benchmark/9rtk34o6,LatentAlignApproach,b5c478d3-21d2-403d-9f90-45151dc2c041,2,3,cmapss,lstm,transductive,42.75904083251953,20238.400390625,5479.33349609375,38.32574462890625,44.94712448120117,6.359560515330388
1930,rul-adapt/benchmark/hqie1j2o,LatentAlignApproach,5ed7085c-526f-4023-8fcd-d4b92ae04f6a,1,3,cmapss,cnn,complete,14.563764572143556,267.72607421875,2694.595703125,27.012672424316406,26.03112030029297,1.641429621075827
1931,rul-adapt/benchmark/nzv8v1yf,LatentAlignApproach,054433cd-3954-4ce2-8bb7-aecae33faeb7,3,1,cmapss,cnn,complete,14.676650047302246,307.49530029296875,3830.02978515625,24.98779296875,24.168428421020508,1.64873123650599
1932,rul-adapt/benchmark/2tz163kq,LatentAlignApproach,15247094-e8a5-4e5b-9a94-0faef7fefdfd,1,3,cmapss,lstm,transductive,13.38697624206543,302.168212890625,3421.041259765625,25.12170028686523,25.02001953125,2.5475901709662545
1933,rul-adapt/benchmark/u11tbr2x,LatentAlignApproach,f089d30b-ccd4-4e88-9de0-68d79b64994b,4,1,cmapss,lstm,transductive,44.87066650390625,18262.8359375,5906.8017578125,41.178955078125,46.259910583496094,6.018690434369174
1934,rul-adapt/benchmark/dvbet0wp,LatentAlignApproach,15247094-e8a5-4e5b-9a94-0faef7fefdfd,1,3,cmapss,lstm,transductive,14.478947639465332,266.6683349609375,2438.3046875,24.804603576660156,25.24312400817871,2.545563316345215
1935,rul-adapt/benchmark/z8qm9vxb,LatentAlignApproach,57377441-7444-47ec-9c7b-27ed9e8910a5,4,1,cmapss,cnn,complete,19.68047332763672,1515.29736328125,1272.337158203125,23.18109703063965,24.99708366394043,3.865862473092898
1936,rul-adapt/benchmark/0iguyckn,LatentAlignApproach,15247094-e8a5-4e5b-9a94-0faef7fefdfd,1,3,cmapss,lstm,transductive,13.543821334838867,242.5068359375,3322.803466796875,25.42070770263672,25.43156623840332,2.5843468327676096
1937,rul-adapt/benchmark/xcintwxr,LatentAlignApproach,2e74300d-77b2-49cf-9f3d-41f3f10f14b8,3,4,cmapss,cnn,complete,81.89888000488281,320838.8125,1102983.625,87.33421325683594,96.32013702392578,1.8909672703405824
1938,rul-adapt/benchmark/d42t3k4r,LatentAlignApproach,f089d30b-ccd4-4e88-9de0-68d79b64994b,4,1,cmapss,lstm,transductive,45.31727981567383,17927.55078125,5676.240234375,41.54801940917969,46.908180236816406,5.991600501537323
1939,rul-adapt/benchmark/5lgtg78e,LatentAlignApproach,b5c478d3-21d2-403d-9f90-45151dc2c041,2,3,cmapss,lstm,transductive,43.75021743774414,20167.91796875,5756.27490234375,40.07048034667969,47.75406646728515,6.403154134750366
1940,rul-adapt/benchmark/x6zdry55,LatentAlignApproach,2e74300d-77b2-49cf-9f3d-41f3f10f14b8,3,4,cmapss,cnn,complete,19.76698875427246,521.1966552734375,76673.1875,41.91340255737305,38.8643913269043,1.9052409540932134
1941,rul-adapt/benchmark/fb3qgop0,LatentAlignApproach,5f936e6d-c513-4389-abce-9b8ef67c1b11,4,3,cmapss,lstm,transductive,44.819095611572266,18330.02734375,5853.46142578125,40.096092224121094,47.71592330932617,6.025015950202942
1942,rul-adapt/benchmark/t99482v5,LatentAlignApproach,a675ee86-cb19-4825-8ef5-89e80450a71a,4,2,cmapss,cnn,complete,25.088930130004883,4142.79248046875,3614.52783203125,25.356781005859375,25.955551147460938,4.083419125489514
1943,rul-adapt/benchmark/3v57fysl,LatentAlignApproach,f2baa317-88e8-48ea-88a6-d3b70bb46453,4,3,cmapss,cnn,complete,22.90093040466309,2337.586181640625,9984.2724609375,34.230628967285156,34.81556701660156,3.959044574381231
1944,rul-adapt/benchmark/gegebbyz,LatentAlignApproach,b739dc74-fa20-4afd-8ef8-17230b56b285,4,2,cmapss,lstm,transductive,22.17192649841309,2412.306396484375,2614.03466796875,20.699087142944336,22.8000431060791,6.318480100524559
1945,rul-adapt/benchmark/l1usfa7o,LatentAlignApproach,f089d30b-ccd4-4e88-9de0-68d79b64994b,4,1,cmapss,lstm,transductive,22.750892639160156,2161.278564453125,2436.2265625,24.899066925048828,27.07088279724121,6.047258303083223
1946,rul-adapt/benchmark/xboxok6j,LatentAlignApproach,57377441-7444-47ec-9c7b-27ed9e8910a5,4,1,cmapss,cnn,complete,25.09630966186523,2940.263671875,1122.0662841796875,25.048673629760746,29.992712020874023,3.8867610587014094
1947,rul-adapt/benchmark/8oausieu,LatentAlignApproach,b5c478d3-21d2-403d-9f90-45151dc2c041,2,3,cmapss,lstm,transductive,43.57161712646485,20374.412109375,5379.67529296875,39.74186706542969,47.55022811889648,6.332435256242752
1948,rul-adapt/benchmark/wzo9wysc,LatentAlignApproach,2e74300d-77b2-49cf-9f3d-41f3f10f14b8,3,4,cmapss,cnn,complete,14.639244079589844,271.2304382324219,116296.8984375,39.00910568237305,34.29115676879883,1.8763857923372826
1949,rul-adapt/benchmark/aq40ei08,LatentAlignApproach,5f936e6d-c513-4389-abce-9b8ef67c1b11,4,3,cmapss,lstm,transductive,45.09708023071289,18019.59375,5694.984375,40.332271575927734,48.27952194213867,6.039124706212212
1950,rul-adapt/benchmark/s6z04pmz,LatentAlignApproach,733802b4-6733-40a9-8bc6-05993bc884d3,1,4,cmapss,lstm,transductive,41.636661529541016,5630.5869140625,17889.572265625,45.4283561706543,48.57196807861328,2.895103851954142
1951,rul-adapt/benchmark/w01fdpgv,LatentAlignApproach,733802b4-6733-40a9-8bc6-05993bc884d3,1,4,cmapss,lstm,transductive,18.76556968688965,651.5606689453125,150078.734375,44.90098190307617,40.77310562133789,2.9952750968933106
1952,rul-adapt/benchmark/l9a16xga,LatentAlignApproach,2e74300d-77b2-49cf-9f3d-41f3f10f14b8,3,4,cmapss,cnn,complete,17.306081771850586,348.98602294921875,176764.5,43.37498474121094,37.880409240722656,1.8932296627699727
1953,rul-adapt/benchmark/ftcqimrr,LatentAlignApproach,733802b4-6733-40a9-8bc6-05993bc884d3,1,4,cmapss,lstm,transductive,19.469961166381836,546.958740234375,106498.265625,43.515586853027344,39.95642852783203,2.9887987808747725
1954,rul-adapt/benchmark/rbw58c25,LatentAlignApproach,a675ee86-cb19-4825-8ef5-89e80450a71a,4,2,cmapss,cnn,complete,21.023860931396484,1649.3494873046875,3499.0458984375,23.600584030151367,24.597732543945312,4.078913765724259
